id,name,host_id,host_name,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group,city,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month
28515801,Gorgeous furnished condo rental  Apartment,95217850,Mauricio,f,Downtown Vancouver,16,16,t,Downtown,,Vancouver,49.27869,-123.11868,Condominium,Entire home/apt,4,2,2,2,"$3,600.00",31,1125,0,
28515889,Trendy Main Street Guest Suite,42380058,G Elizabeth,t,Riley Park,0,0,f,Riley Park,,Vancouver,49.24859,-123.09883,Guest suite,Entire home/apt,2,1,1,1,$130.00,3,1125,27,2.3
28522180,Beautiful Kits Apt - 10min Walk to Kits Beach!,198092599,Bryan,t,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26422,-123.15433,Apartment,Entire home/apt,4,1,1,1,$200.00,2,25,40,6.28
28522360,Guest Room-2 convenient to Downtown,211140738,Cora,f,,13,13,f,Riley Park,,Vancouver,49.25288,-123.09186,House,Private room,2,2,1,1,$85.00,1,1125,3,0.66
28522504,Guest Room-3 convenient to Downtown,211140738,Cora,f,,13,13,f,Riley Park,,Vancouver,49.25469,-123.09005,House,Private room,2,2,1,1,$85.00,1,1125,1,0.29
28522820,Guest Room-4 convenient to Downtown,211140738,Cora,f,,13,13,f,Riley Park,,Vancouver,49.2551,-123.09159,House,Private room,2,2,1,1,$85.00,1,1125,11,0.9
28522963,Guest Room-6 convenient to Downtown,211140738,Cora,f,,13,13,f,Riley Park,,Vancouver,49.2528,-123.09154,House,Private room,2,2,1,1,$85.00,1,1125,9,0.76
28525400,West Georgia St. Prime downtown location.,127559870,Noya,f,West End,1,1,f,West End,,Vancouver,49.28853,-123.1303,Apartment,Private room,2,1,1,1,$136.00,3,1125,37,3.42
28528204,❤️of Downtown Stunning Water View 2 mins 2 Gastown,18165744,Simba,t,Downtown Eastside,5,5,f,Downtown,,Vancouver,49.27873,-123.10568,Condominium,Entire home/apt,2,1,1,1,$101.00,2,1125,78,6.39
28544724,Living in Style - Room D,189413853,Irene,t,Hastings-Sunrise,4,4,f,Hastings-Sunrise,,Vancouver,49.27855,-123.02601,House,Private room,2,1,1,1,$101.00,2,60,4,1.05
28545482,luxury villa in city centre,96715174,Dai,f,Shaughnessy,2,2,f,Shaughnessy,,Vancouver,49.24717,-123.12955,Villa,Entire home/apt,16,6.5,6,6,$650.00,2,32,23,1.96
28551134,Luxurious Vancouver townhouse,89901837,Pardeep,f,Kensington-Cedar Cottage,2,2,f,Kensington-Cedar Cottage,,Vancouver,49.25833,-123.06047,Townhouse,Entire home/apt,8,3.5,3,3,$180.00,2,28,36,3.5
28562262,Fabulous Centrally Located Heritage House,2455412,James,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.28423,-123.04926,House,Entire home/apt,6,2,3,3,$310.00,5,17,0,
28563877,Luxury brand new 5 bedroom house in Vancouver,215576787,My,t,,1,1,f,Renfrew-Collingwood,,Vancouver,49.23403,-123.0322,House,Entire home/apt,10,4,5,5,$299.00,1,1125,56,4.86
28565442,The House Room#1,141360456,Leo,f,Renfrew-Collingwood,3,3,f,Renfrew-Collingwood,,Vancouver,49.24018,-123.04968,House,Private room,2,1,1,1,$34.00,1,14,18,1.5
28570291,Dunbar Home,141784887,Tony,f,Dunbar-Southlands,0,0,f,Dunbar Southlands,,Vancouver,49.24802,-123.17875,House,Private room,2,1,1,1,$101.00,1,1125,0,
28577877,Downtown Vancouver Penthouse w/ large patio,32621754,Eric,f,,1,1,f,Downtown,,Vancouver,49.27656,-123.13122,Condominium,Entire home/apt,2,1,1,1,$200.00,2,1125,10,0.85
28582664,"Wonderful Downtown Condo, Great Views, Location",63972929,Marcus,f,Downtown Vancouver,1,1,t,Downtown,, Vancouver,49.27844,-123.11054,Condominium,Entire home/apt,6,2,2,2,$79.00,2,1125,41,3.68
28583815,Entire Vancouver 5 ★ with huge patio & fr/parking,79681152,Sarah,t,Commercial Drive,2,2,t,Grandview-Woodland,,Vancouver,49.26243,-123.07485,Condominium,Entire home/apt,4,1,1,2,$150.00,1,1125,78,6.7
28586415,The 'Couv Cottage,144027062,Jay,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.29002,-123.05413,Cottage,Entire home/apt,4,1,2,2,$110.00,2,30,17,1.4
28605400,Vancouver Pent House Condominium,63645636,Jess,f,Yaletown,1,1,f,Downtown,,Vancouver,49.27841,-123.11702,Condominium,Entire home/apt,4,2,2,2,$143.00,30,1125,1,0.13
28608224,Spacious & Modern Vancouver Condominium,4384273,Kevin,t,Downtown Eastside,1,1,f,Downtown Eastside,,Vancouver,49.28281,-123.09151,Condominium,Entire home/apt,4,2.5,1,2,$200.00,3,1125,19,1.72
28615212,Cozy Private Master King Bedroom Near UBC,215964531,Daniel,t,Point Grey/University of British Columbia,5,5,f,West Point Grey,,Vancouver,49.2678,-123.21329,House,Private room,2,1.5,1,1,$101.00,90,1125,25,2.07
28615693,Luxury Townhouse Living in False Creek,7074827,Leanne,t,Burnaby,5,5,f,Mount Pleasant,,Vancouver,49.27089,-123.10349,Condominium,Entire home/apt,5,3,2,3,$301.00,30,1125,2,0.3
28618009,Little Blue Bungalow in the Garden Area,84017415,Iliana,f,Shaughnessy,4,4,f,Shaughnessy,,Vancouver,49.25352,-123.12911,Guest suite,Entire home/apt,3,1,2,1,$90.00,1,30,20,4
28621184,1 BEDROOM OWN PRIVATE WASHROOM IN KITS TOWNHOUSE.,149739236,Tania,f,Kitsilano,4,4,t,Kitsilano,,Vancouver,49.26465,-123.161,Townhouse,Private room,2,1,1,1,$99.00,1,91,64,5.39
28622611,1 MASTER BEDROOM TOP FLOOR W/PVT WASHROOM IN KITS,149739236,Tania,f,Kitsilano,4,4,t,Kitsilano,,Vancouver,49.26349,-123.16098,Townhouse,Private room,2,1,1,1,$121.00,1,91,36,3.07
28631552,Private Room in Mount Pleasant - Walk to Skytrain,40181177,Christina,f,Mount Pleasant,2,2,t,Mount Pleasant,,Vancouver,49.25897,-123.10697,House,Private room,2,1,1,1,$150.00,1,4,28,3.09
28646180,"Modern, Comfortable Double Bedroom near UBC",215964531,Daniel,t,Point Grey/University of British Columbia,5,5,f,West Point Grey,,Vancouver,49.26758,-123.21537,House,Private room,2,1.5,1,1,$101.00,90,1125,17,1.44
28658718,Spectacular Skyline View 2 Bdrm Luxury Condo DT,215689733,Paul,t,Downtown Vancouver,1,1,t,West End,,Vancouver,49.28231,-123.1245,Condominium,Entire home/apt,4,1,2,2,$301.00,3,7,38,3.99
28667165,Casa Gladstone,32304839,Daniel,f,Kensington-Cedar Cottage,4,4,f,Kensington-Cedar Cottage,,Vancouver,49.25195,-123.06039,House,Private room,2,1,1,1,$90.00,30,1125,0,
28667940,Charming Spacious Garden Cottage - West Point Grey,215884201,Shaun,t,Point Grey/University of British Columbia,1,1,f,West Point Grey,,Vancouver,49.26142,-123.21378,Bungalow,Entire home/apt,2,1,0,1,$180.00,2,1125,53,4.54
28669628,Kitsilano: Sweet Patio and Well Equipped Home,1919050,Jennifer,f,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.26738,-123.16586,Condominium,Entire home/apt,5,2,3,4,$200.00,30,30,0,
28674312,☆Modern & Stylish☆ 1BR Apartment in Sunset-Central,81163622,Shafik,t,Fraserview,8,8,f,Sunset,,Vancouver,49.2244,-123.09976,Apartment,Entire home/apt,4,1,1,2,$115.00,1,1125,29,2.49
28674567,Gorgeous heart of downtown Vancouver/beach condo,206058087,Kay,t,,1,1,f,Downtown,,Vancouver,49.27509,-123.13333,Condominium,Entire home/apt,5,2,2,3,$199.00,2,1125,59,5
28689175,"Cozy Apt Central of Downtown Vancouver,FREE Parkin",216434388,Nikki,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27925,-123.12055,Apartment,Entire home/apt,4,1,1,1,$135.00,1,1125,67,5.61
28691819,Newly renovated condo with Parking!,27672355,Mitsuko,f,,2,2,f,Downtown,,Vancouver,49.28024,-123.12479,Condominium,Entire home/apt,4,1,1,1,$83.00,30,1125,5,0.65
28697899,Modern and Sleek Vancouver Home,158355272,Ben,t,,1,1,f,Renfrew-Collingwood,,Vancouver,49.26007,-123.05359,House,Entire home/apt,8,2,3,4,$199.00,1,1125,119,9.92
28701400,"Brand new, bright & cozy Trendy East Village house",16219659,Ben,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.2807,-123.05221,House,Entire home/apt,4,1,1,3,$150.00,2,21,37,3.26
28715022,189 Harbourside Park View 1 bedroom,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.29003,-123.12479,Condominium,Entire home/apt,2,1,1,1,$93.00,31,120,0,
28718335,New suite w/all amenities-convenient+ quiet locale,173401137,Michelle,t,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.25456,-123.1788,Guest suite,Entire home/apt,2,1,1,1,$150.00,30,1125,3,0.29
28719772,"Two bed, Two bath Condo in Downtown Vancouver",7748305,Yusu,t,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27812,-123.1291,Condominium,Entire home/apt,6,2,2,3,$301.00,1,27,21,1.79
28720421,Vancouver close to Downtown and Hospitals,83812330,Brenda,t,South Cambie,3,3,t,South Cambie,,Vancouver,49.25254,-123.12539,Guest suite,Private room,2,1,1,1,$56.00,1,45,12,1
28722085,LUXURIOUS ❤️8 BR+6 BA in Central Van ❤️Jacuzzi+Sauna,216657317,Annie & Lynn,t,Oakridge,1,1,f,Oakridge,,Vancouver,49.22463,-123.13631,House,Entire home/apt,16,6,8,11,"$1,086.00",2,1125,40,3.38
28722542,DOWNTOWN/PERFECT LOCATION/2BR+SOLAR/POOL+SAUNA+GYM,216660685,Je,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27904,-123.10808,Apartment,Entire home/apt,6,2,2,3,$250.00,2,1000,82,6.97
28734753,The Very Heart of Downtown Vancouver,62861076,Marvin,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27871,-123.12757,Condominium,Entire home/apt,6,2,2,3,$70.00,2,1125,34,3.05
28740196,Napier Garden Studio - Commercial Drive,213384422,Amy,t,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27403,-123.06556,Guest suite,Entire home/apt,2,1,0,1,$101.00,2,29,61,5.24
28754422,"Ocean View Luxury 4BR House/near DT, Beach & UBC",142327785,Joe,t,Point Grey/University of British Columbia,7,7,t,West Point Grey,,Vancouver,49.26102,-123.19171,House,Entire home/apt,10,4.5,4,8,$600.00,1,29,5,0.54
28760438,"Cozy 2-bdrm Suite, prime location Vancouver",212146549,Sam,f,Killarney,4,4,f,Killarney,,Vancouver,49.23094,-123.02537,House,Entire home/apt,6,1,2,3,$138.00,2,360,25,2.49
28762596,Vancouver Garden Suite,18164217,Jamie,t,Kitsilano,3,3,f,Kitsilano,,Vancouver,49.26288,-123.18504,Guest suite,Entire home/apt,3,1,2,2,$275.00,7,30,0,
28782012,"Downtown, Vancouver  Master Room.",217096829,Lenin,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27947,-123.10856,Apartment,Private room,2,1.5,1,1,$81.00,2,1125,4,1.5
28785104,downtown city centre female only 2min subway stn,42886229,Cc,f,Downtown Vancouver,0,0,t,Downtown,,Vancouver,49.27988,-123.11843,Apartment,Private room,1,1,1,1,$170.00,30,1125,0,
28806656,* 3 Bedroom Executive Suite -  Wall Centre - A/C *,51853885,Laura C,f,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.28062,-123.12684,Serviced apartment,Hotel room,5,2,3,3,$555.00,2,1125,29,2.55
28809979,Boho beach ave appt,11885656,Sahara,f,,1,1,f,West End,,Vancouver,49.2768,-123.13429,Apartment,Entire home/apt,5,1,2,2,$159.00,2,1125,51,4.51
28814377,A modern concrete loft in Historic Gastown!,27672355,Mitsuko,f,,2,2,f,Downtown Eastside,,Vancouver,49.28238,-123.103,Condominium,Entire home/apt,2,1,1,1,$72.00,31,1125,3,0.45
28815819,Spacious New Home - Cool East Side Vancouver,8566901,Jessica,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.24211,-123.08324,House,Entire home/apt,6,2.5,3,3,$200.00,5,1125,3,0.51
28833943,Enjoy central Vancouver spacious apartment,143937430,Stephanie,f,Fairview,4,4,f,Fairview,,Vancouver,49.26064,-123.13977,Apartment,Entire home/apt,3,1,1,3,$79.00,2,1125,42,4.29
28836124,Small Private Room,9341671,Rossina,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28378,-123.11688,Apartment,Private room,1,1,1,1,$60.00,30,1125,0,
28838448,"Spacious bedroom, quick access to DT & YVR",214197966,Lisa,f,Oakridge,6,6,t,Oakridge,,Vancouver,49.22607,-123.10661,House,Private room,2,1,1,1,$56.00,1,1125,36,3.19
28842225,Cozy suite central location. Busy st w restaurants,213831661,Lorenzo,f,Riley Park,3,3,f,Riley Park,,Vancouver,49.24705,-123.10046,Apartment,Private room,2,1,1,1,$95.00,1,1125,21,2.63
28842446,Small unit in the heart of Vancouver,217494318,Lan,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.24479,-123.06502,Apartment,Entire home/apt,5,1,2,2,$130.00,2,1125,0,
28843788,Luxury and comfort in the Heart of Vanvouver,217502032,Ts,t,Downtown Vancouver,1,1,t,Downtown Eastside,,Vancouver,49.2805,-123.10895,Condominium,Entire home/apt,7,2,2,4,$279.00,2,1000,52,4.42
28844693,Vancouver House 1,72808010,Stanley,f,Renfrew-Collingwood,4,4,f,Renfrew-Collingwood,,Vancouver,49.23506,-123.0503,House,Private room,2,1,1,1,$56.00,2,1125,1,0.09
28844782,Luxury Studio Flat Downtown Vancouver,137201906,Alireza,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27579,-123.13157,Apartment,Entire home/apt,2,1,0,1,$121.00,3,21,23,2.39
28845287,Simply Amazing Executive Condo in Downtown,29271480,Jason,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.2842,-123.11623,Condominium,Entire home/apt,6,2,2,2,$79.00,30,1125,31,2.8
28857943,Relaxing 2BR Home Near Skytrain,217580846,Clarita,t,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.24039,-123.03181,House,Entire home/apt,3,1,2,2,$48.00,1,1120,60,5.19
28873745,Modern and Relaxing Private Garden Studio,217688368,Arleen,t,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26161,-123.08707,House,Entire home/apt,2,1,0,1,$90.00,3,28,36,3.33
28876782,Lisa Home,217703088,Arabella,f,Marpole,1,1,f,Marpole,,Vancouver,49.21137,-123.14254,Apartment,Private room,1,1,0,1,$110.00,1,5,1,0.26
28893306,Vancouver House 2,72808010,Stanley,f,Renfrew-Collingwood,4,4,f,Renfrew-Collingwood,,Vancouver,49.23527,-123.04834,House,Private room,2,1,1,1,$56.00,2,1125,2,0.17
28908825,Bedroom in beautiful Kitsilano neighbourhood,12084581,Sophie,f,Kitsilano,0,0,f,Kitsilano,,Vancouver,49.26461,-123.15765,House,Private room,2,1,1,1,$60.00,1,1125,7,7
28910369,1 BR + Den Apartment in Downtown - Free Parking,216869949,Natalia,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27915,-123.12869,Condominium,Entire home/apt,4,1,1,1,$250.00,2,90,31,2.67
28931610,City Center Condo in Heart of Downtown Vancouver,25363470,Jayden,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28361,-123.11804,Condominium,Entire home/apt,3,1,1,2,$50.00,30,1125,8,3.29
28931883,Spacious Home in City Centre,92688210,Aman & Kiran,f,,1,1,f,Sunset,,Vancouver,49.21785,-123.09583,House,Entire home/apt,14,3.5,4,5,$499.00,1,1125,12,3.27
28933584,"Burrard Bridgenest, Prime Location by Sunset Beach",4177214,Phillip,f,West End,2,2,f,West End,,Vancouver,49.27742,-123.13482,Condominium,Entire home/apt,5,1,2,2,$299.00,2,1125,52,4.59
28934999,Stylish & Unique Gastown Loft - monthly rental,19173967,Mimi,f,Gastown,1,1,f,Downtown Eastside,,Vancouver,49.28341,-123.10451,Loft,Entire home/apt,3,1,1,1,$220.00,30,1125,19,1.72
28938366,Bright Mount Pleasant Condo,6163969,Alexander,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.25986,-123.09468,Condominium,Entire home/apt,4,2,2,2,$75.00,3,6,1,0.09
28938867,Small Room @ The 420 Friendly Ganja Yoga Retreat!,10527114,David,t,Mount Pleasant,6,6,t,Mount Pleasant,,Vancouver,49.26519,-123.11051,House,Private room,1,2,1,2,$40.00,30,1125,3,0.43
28940017,Private room in Stylish Country Home by UBC,79379,Pushpa,f,Point Grey/University of British Columbia,3,3,f,West Point Grey,,Vancouver,49.26126,-123.21224,House,Private room,1,1,1,1,$64.00,2,30,3,3
28940987,Medium Room @ The 420 Friendly Ganja Yoga Retreat!,10527114,David,t,Mount Pleasant,6,6,t,Mount Pleasant,,Vancouver,49.26482,-123.10978,House,Private room,1,2,1,1,$45.00,30,1125,5,0.49
28941586,Under the Tree,218159790,Sally,f,Shaughnessy,1,1,f,Shaughnessy,,Vancouver,49.24609,-123.14343,Apartment,Entire home/apt,4,1,2,2,$97.00,1,1,0,
28942942,Little-East Private bedroom close to transit,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21247,-123.11132,House,Private room,2,1,1,1,$34.00,30,1125,1,1
28966438,East Van Light Filled Lane / Garage House,34897714,Laura,f,Kensington-Cedar Cottage,2,2,f,Kensington-Cedar Cottage,,Vancouver,49.25033,-123.07855,House,Entire home/apt,3,1,1,1,$150.00,3,1125,27,2.34
28977198,Guest House-6 Convenient to Downtown,211140738,Cora,f,,13,13,f,Riley Park,,Vancouver,49.25272,-123.09138,House,Private room,2,2,1,1,$85.00,3,1125,0,
28981865,Charming & Cozy Garden-level space,56636856,Tara,t,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25172,-123.08438,House,Entire home/apt,5,1,2,2,$101.00,2,1125,34,4.29
28981981,Luxurious 2 bedrooms+den/2bathrooms,40246676,Andreea,t,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27791,-123.10669,Serviced apartment,Hotel room,4,2,2,2,$150.00,8,1125,4,0.39
28983416,"Beautiful cozy bedroom w/Fireplace, near the beach",73875725,Rosie Mae,f,Point Grey/University of British Columbia,6,6,f,West Point Grey,,Vancouver,49.27052,-123.21236,House,Private room,2,2.5,1,1,$65.00,2,1125,11,1.01
28986945,Master bedroom with own bathroom and kitchenette,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21215,-123.11145,House,Private room,2,1,1,1,$45.00,30,1125,0,
28987551,South-West Private bedroom close to transit,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21286,-123.11282,House,Private room,2,1,1,1,$34.00,30,1125,0,
28987554,South-East Private bedroom in Super-Host house,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21387,-123.11193,House,Private room,2,1,1,1,$34.00,30,1125,4,0.7
29011621,Spacious Private Suite in center of Vancouver,209753119,Kelvin,t,Shaughnessy,4,4,f,Shaughnessy,,Vancouver,49.23519,-123.1356,House,Private room,2,1,1,1,$170.00,3,1125,3,0.47
29012538,Spacious Vancouver Haven,15116519,Laura,f,,1,1,f,Riley Park,,Vancouver,49.23593,-123.11417,House,Private room,2,1,1,1,$48.00,1,1125,25,4.52
29013359,Beautiful Downtown Condo - Perfect Location,218678633,Ana,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27905,-123.11947,Condominium,Entire home/apt,2,1,0,1,$179.00,4,6,36,3.13
29015383,one bedroom in heart of downtown.,141778280,Kevin,t,Downtown Vancouver,4,4,f,West End,,Vancouver,49.28216,-123.12487,Apartment,Entire home/apt,3,1,1,2,$139.00,2,30,49,4.73
29015803,Romantic Upscale Loft In Central Downtown Location,69342399,Justin,t,Strathcona,1,1,f,Strathcona,,Vancouver,49.27611,-123.09865,Condominium,Entire home/apt,4,1,1,2,$150.00,2,1125,44,4.06
29018083,Secret Gem Across from Stanley Park - Corner Unit,218709821,Brenda,t,West End,1,1,f,West End,,Vancouver,49.29264,-123.13559,Condominium,Entire home/apt,2,1,1,2,$98.00,30,1125,5,0.54
29030315,"Ocean View Luxury Suite - Minutes to Downtown, UBC",142327785,Joe,t,Point Grey/University of British Columbia,7,7,t,West Point Grey,,Vancouver,49.26119,-123.19056,House,Private room,4,1,1,3,$139.00,1,29,14,1.24
29031906,"Mountain View Comfortable BedRM Near Downtown, UBC",142327785,Joe,t,Point Grey/University of British Columbia,7,7,t,West Point Grey,,Vancouver,49.26275,-123.19167,House,Private room,2,1,1,1,$101.00,1,29,11,1
29032138,Bunniya #Sunny Room,218797364,Vivienne,f,Fraserview,6,6,f,Victoria-Fraserview,,Vancouver,49.21252,-123.05686,House,Private room,2,1,1,1,$50.00,1,1125,11,1.04
29032716,"Patio View Comfortable Bedroom near UBC, Downtown",142327785,Joe,t,Point Grey/University of British Columbia,7,7,t,West Point Grey,,Vancouver,49.26312,-123.19073,House,Private room,2,1,1,1,$101.00,1,29,23,2.07
29037225,Central downtown 2 bedroom condo,3092935,Brad,t,Downtown Vancouver,16,16,t,Downtown,,Vancouver,49.28015,-123.12513,Condominium,Entire home/apt,4,1,2,2,$128.00,31,1125,4,0.49
29038225,Private room in center of Vancouver,209753119,Kelvin,t,Shaughnessy,4,4,f,Shaughnessy,,Vancouver,49.23519,-123.13673,House,Private room,2,1,1,1,$121.00,2,1125,2,0.25
29038663,Vancouver Shaughnessy Guest Home(29sq.m.),205375796,Shuang,t,Shaughnessy,1,1,f,Shaughnessy,,Vancouver,49.23583,-123.14385,Guest suite,Private room,2,1,1,1,$87.00,1,1125,37,3.27
29038862,Downtown Vancouver (Yaletown) Quiet Master Bedroom,125368592,Fox,t,Downtown Vancouver,3,3,f,Downtown,,Vancouver,49.27919,-123.12035,Condominium,Private room,2,1,1,2,$49.00,4,1125,96,8.4
29039381,Sweeping City Views in a Luxury Condo w/Parking!,171865505,Sandy,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27822,-123.10767,Condominium,Entire home/apt,6,2,2,3,$328.00,1,1125,82,7.13
29041335,Bunniya #Rose Room,218797364,Vivienne,f,Fraserview,6,6,f,Victoria-Fraserview,,Vancouver,49.21148,-123.05557,House,Private room,2,1,1,1,$36.00,1,1125,13,1.17
29052725,"Beautiful 2 bedroom suite /w view, close to UBC",8926556,Bryony,f,Dunbar-Southlands,3,3,f,Dunbar Southlands,,Vancouver,49.22756,-123.20287,House,Entire home/apt,4,1,2,2,$175.00,1,1125,23,5.15
29058383,"Modern Main St Lane Home-Parks, Shops, Food/Drink",211674968,Philippa,f,Riley Park,1,1,f,Riley Park,,Vancouver,49.24206,-123.09569,Guesthouse,Entire home/apt,3,1,1,2,$150.00,30,1125,0,
29058387,Downtown! Close to everything! 1 Bedroom + Parking,218974882,Sarah,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27916,-123.10834,Condominium,Entire home/apt,3,1,1,1,$269.00,1,179,120,10.4
29061384,The Elephant room,92060149,Rick,t,Fraserview,21,21,t,Sunset,,Vancouver,49.2202,-123.09552,House,Private room,4,1,1,2,$40.00,1,1125,51,4.45
29061473,Newly built modern 4-BR house in Cambie Village,218698436,Justin,t,Riley Park,1,1,f,Riley Park,,Vancouver,49.25485,-123.10807,House,Entire home/apt,9,5,4,4,$501.00,2,1125,17,1.72
29061757,The Giraffe Room,92060149,Rick,t,Fraserview,21,21,t,Sunset,,Vancouver,49.22029,-123.09565,House,Private room,2,2,1,1,$34.00,1,1125,17,1.5
29061885,The Lion Room,92060149,Rick,t,Fraserview,21,21,t,Sunset,,Vancouver,49.22158,-123.09388,House,Private room,2,2,1,1,$53.00,1,1125,45,3.98
29062988,Cozy Morden 2BR near UBC STR (Phone number hidden by Airbnb),219009053,Tinkle,f,,2,2,f,Dunbar Southlands,,Vancouver,49.25133,-123.18801,Villa,Private room,6,2,3,3,$160.00,2,61,19,1.84
29063024,Private Guest suite in Kerrisdale,219009606,Elizaveta,t,Arbutus Ridge,1,1,f,Arbutus Ridge,,Vancouver,49.23806,-123.16507,Guest suite,Entire home/apt,3,1,1,2,$83.00,3,28,75,6.7
29079478,Beautiful Loft in the <3 of Commercial Dr.,43472983,James,f,Commercial Drive,2,2,f,Grandview-Woodland,,Vancouver,49.26494,-123.07045,Loft,Entire home/apt,4,1.5,1,2,$209.00,2,16,6,0.69
